level,user,log_name,opcode,computer,keyword,hour,day_of_week,is_weekend,risk_score,priority
-1.0172426498607163,1.0165738831452678,0.0,1.0165738831452678,-1.574975936033522,0.018133923944703395,-0.912601773980148,0.5637437107602843,-0.5069761270399522,0.3508154043184627,Medium
-1.0172426498607163,1.0165738831452678,0.0,1.0165738831452678,0.6349303358363921,0.018133923944703395,0.4899114100390549,1.389012415347765,1.97247946533229,0.14692596547518133,Low
-1.0172426498607163,1.0165738831452678,0.0,1.0165738831452678,0.6349303358363921,0.018133923944703395,1.471670638852497,1.389012415347765,1.97247946533229,0.3767625192200471,Medium
-1.0172426498607163,1.0165738831452678,0.0,1.0165738831452678,0.6349303358363921,0.018133923944703395,0.20940877323521434,1.389012415347765,1.97247946533229,0.5558675566420004,Medium
0.9830496196132974,-0.983696331943933,0.0,-0.983696331943933,0.6349303358363921,0.018133923944703395,-0.7723504555782277,-1.0867936984146773,-0.5069761270399522,0.0,Low
0.9830496196132974,-0.983696331943933,0.0,-0.983696331943933,0.6349303358363921,0.018133923944703395,-0.7723504555782277,-1.0867936984146773,-0.5069761270399522,0.0,Low
0.9830496196132974,-0.983696331943933,0.0,-0.983696331943933,0.6349303358363921,0.018133923944703395,-0.35159650037246676,-0.2615249938271965,-0.5069761270399522,0.13659059428767417,Low
0.9830496196132974,-0.983696331943933,0.0,-0.983696331943933,0.6349303358363921,0.018133923944703395,-0.7723504555782277,-1.0867936984146773,-0.5069761270399522,0.0,Low
-1.0172426498607163,1.0165738831452678,0.0,1.0165738831452678,-1.574975936033522,0.018133923944703395,-0.7723504555782277,0.5637437107602843,-0.5069761270399522,0.22177483732159198,Low
-1.0172426498607163,1.0165738831452678,0.0,1.0165738831452678,0.6349303358363921,0.018133923944703395,1.6119219572544172,1.389012415347765,1.97247946533229,0.6316939831625069,Medium
-1.0172426498607163,1.0165738831452678,0.0,1.0165738831452678,0.6349303358363921,0.018133923944703395,1.6119219572544172,1.389012415347765,1.97247946533229,0.6316939831625069,Medium
-1.0172426498607163,1.0165738831452678,0.0,1.0165738831452678,-1.574975936033522,0.018133923944703395,1.050916683646736,-0.2615249938271965,-0.5069761270399522,0.7591112610209242,High
0.9830496196132974,-0.983696331943933,0.0,-0.983696331943933,0.6349303358363921,0.018133923944703395,-0.35159650037246676,-0.2615249938271965,-0.5069761270399522,0.13659059428767417,Low
0.9830496196132974,-0.983696331943933,0.0,-0.983696331943933,0.6349303358363921,0.018133923944703395,1.471670638852497,-0.2615249938271965,-0.5069761270399522,0.06959503168766479,Low
-1.0172426498607163,1.0165738831452678,0.0,1.0165738831452678,0.6349303358363921,0.018133923944703395,0.6301627284409752,1.389012415347765,1.97247946533229,0.336331912890648,Medium
0.9830496196132974,-0.983696331943933,0.0,-0.983696331943933,0.6349303358363921,0.018133923944703395,-1.6138583659897494,-1.0867936984146773,-0.5069761270399522,0.28207680097326815,Low
0.9830496196132974,-0.983696331943933,0.0,-0.983696331943933,0.6349303358363921,0.018133923944703395,-0.7723504555782277,-1.0867936984146773,-0.5069761270399522,0.0,Low
0.9830496196132974,-0.983696331943933,0.0,-0.983696331943933,0.6349303358363921,0.018133923944703395,-0.2113451819705465,-0.2615249938271965,-0.5069761270399522,0.2222876005273401,Low
0.9830496196132974,-0.983696331943933,0.0,-0.983696331943933,0.6349303358363921,0.018133923944703395,1.471670638852497,-0.2615249938271965,-0.5069761270399522,0.06959503168766479,Low
-1.0172426498607163,1.0165738831452678,0.0,1.0165738831452678,-1.574975936033522,0.018133923944703395,-0.49184781877438705,0.5637437107602843,-0.5069761270399522,0.5106529753953506,Medium
-1.0172426498607163,1.0165738831452678,0.0,1.0165738831452678,0.6349303358363921,0.018133923944703395,1.050916683646736,1.389012415347765,1.97247946533229,0.32083684368396415,Low
-1.0172426498607163,1.0165738831452678,0.0,1.0165738831452678,-1.574975936033522,0.018133923944703395,-0.6320991371763074,0.5637437107602843,-0.5069761270399522,0.2270566047597583,Low
-1.0172426498607163,1.0165738831452678,0.0,1.0165738831452678,-1.574975936033522,0.018133923944703395,-0.6320991371763074,0.5637437107602843,-0.5069761270399522,0.2270566047597583,Low
0.9830496196132974,-0.983696331943933,0.0,-0.983696331943933,0.6349303358363921,0.018133923944703395,1.471670638852497,-0.2615249938271965,-0.5069761270399522,0.06959503168766479,Low
-1.0172426498607163,1.0165738831452678,0.0,1.0165738831452678,0.6349303358363921,0.018133923944703395,0.7704140468428955,1.389012415347765,1.97247946533229,0.37894460407466224,Medium
0.9830496196132974,-0.983696331943933,0.0,-0.983696331943933,0.6349303358363921,0.018133923944703395,-0.7723504555782277,-1.0867936984146773,-0.5069761270399522,0.0,Low
